date,datatype,station,attributes,value
2002-05-05T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-05-06T00:00:00,PRCP,GHCND:CA007028292,",,C,",8
2002-05-07T00:00:00,PRCP,GHCND:CA007028292,",,C,",48
2002-05-08T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-05-09T00:00:00,PRCP,GHCND:CA007028292,",,C,",26
2002-05-10T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-05-11T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-05-12T00:00:00,PRCP,GHCND:CA007028292,",,C,",18
2002-05-13T00:00:00,PRCP,GHCND:CA007028292,",,C,",270
2002-05-14T00:00:00,PRCP,GHCND:CA007028292,",,C,",114
2002-05-15T00:00:00,PRCP,GHCND:CA007028292,",,C,",6
2002-05-16T00:00:00,PRCP,GHCND:CA007028292,",,C,",153
2002-05-17T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-05-18T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-05-19T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-05-20T00:00:00,PRCP,GHCND:CA007028292,",,C,",12
2002-05-21T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-05-22T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-05-23T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-05-24T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-05-25T00:00:00,PRCP,GHCND:CA007028292,",,C,",44
2002-05-26T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-05-27T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-05-28T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-05-29T00:00:00,PRCP,GHCND:CA007028292,",,C,",56
2002-05-30T00:00:00,PRCP,GHCND:CA007028292,",,C,",92
2002-05-31T00:00:00,PRCP,GHCND:CA007028292,",,C,",352
2002-06-01T00:00:00,PRCP,GHCND:CA007028292,",,C,",38
2002-06-02T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-03T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-04T00:00:00,PRCP,GHCND:CA007028292,",,C,",32
2002-06-05T00:00:00,PRCP,GHCND:CA007028292,",,C,",138
2002-06-06T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-07T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-08T00:00:00,PRCP,GHCND:CA007028292,",,C,",6
2002-06-09T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-10T00:00:00,PRCP,GHCND:CA007028292,",,C,",54
2002-06-11T00:00:00,PRCP,GHCND:CA007028292,",,C,",692
2002-06-12T00:00:00,PRCP,GHCND:CA007028292,",,C,",70
2002-06-13T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-14T00:00:00,PRCP,GHCND:CA007028292,",,C,",10
2002-06-15T00:00:00,PRCP,GHCND:CA007028292,",,C,",218
2002-06-16T00:00:00,PRCP,GHCND:CA007028292,",,C,",86
2002-06-17T00:00:00,PRCP,GHCND:CA007028292,",,C,",30
2002-06-18T00:00:00,PRCP,GHCND:CA007028292,",,C,",14
2002-06-19T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-20T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-21T00:00:00,PRCP,GHCND:CA007028292,",,C,",22
2002-06-22T00:00:00,PRCP,GHCND:CA007028292,",,C,",14
2002-06-23T00:00:00,PRCP,GHCND:CA007028292,",,C,",150
2002-06-24T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-25T00:00:00,PRCP,GHCND:CA007028292,",,C,",12
2002-06-26T00:00:00,PRCP,GHCND:CA007028292,",,C,",70
2002-06-27T00:00:00,PRCP,GHCND:CA007028292,",,C,",98
2002-06-28T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-29T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-06-30T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-01T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-02T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-03T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-04T00:00:00,PRCP,GHCND:CA007028292,",,C,",62
2002-07-05T00:00:00,PRCP,GHCND:CA007028292,",,C,",82
2002-07-06T00:00:00,PRCP,GHCND:CA007028292,",,C,",8
2002-07-07T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-08T00:00:00,PRCP,GHCND:CA007028292,",,C,",118
2002-07-09T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-07-10T00:00:00,PRCP,GHCND:CA007028292,",,C,",6
2002-07-11T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-12T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-13T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-07-14T00:00:00,PRCP,GHCND:CA007028292,",,C,",120
2002-07-15T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-07-16T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-07-17T00:00:00,PRCP,GHCND:CA007028292,",,C,",680
2002-07-18T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-19T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-20T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-21T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-22T00:00:00,PRCP,GHCND:CA007028292,",,C,",48
2002-07-23T00:00:00,PRCP,GHCND:CA007028292,",,C,",130
2002-07-24T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-25T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-26T00:00:00,PRCP,GHCND:CA007028292,",,C,",50
2002-07-27T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-07-28T00:00:00,PRCP,GHCND:CA007028292,",,C,",14
2002-07-29T00:00:00,PRCP,GHCND:CA007028292,",,C,",144
2002-07-30T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-07-31T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-01T00:00:00,PRCP,GHCND:CA007028292,",,C,",150
2002-08-02T00:00:00,PRCP,GHCND:CA007028292,",,C,",44
2002-08-03T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-04T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-08-05T00:00:00,PRCP,GHCND:CA007028292,",,C,",8
2002-08-06T00:00:00,PRCP,GHCND:CA007028292,",,C,",38
2002-08-07T00:00:00,PRCP,GHCND:CA007028292,",,C,",26
2002-08-08T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-09T00:00:00,PRCP,GHCND:CA007028292,",,C,",2
2002-08-10T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-11T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-12T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-13T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-14T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-15T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-16T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-17T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-18T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-08-19T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-08-20T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-21T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-08-22T00:00:00,PRCP,GHCND:CA007028292,",,C,",112
2002-08-23T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-24T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-08-25T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-26T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-27T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-28T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-29T00:00:00,PRCP,GHCND:CA007028292,",,C,",12
2002-08-30T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-08-31T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-01T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-02T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-03T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-04T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-09-05T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-06T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-07T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-08T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-09T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-10T00:00:00,PRCP,GHCND:CA007028292,",,C,",148
2002-09-11T00:00:00,PRCP,GHCND:CA007028292,",,C,",264
2002-09-12T00:00:00,PRCP,GHCND:CA007028292,",,C,",8
2002-09-13T00:00:00,PRCP,GHCND:CA007028292,",,C,",58
2002-09-14T00:00:00,PRCP,GHCND:CA007028292,",,C,",260
2002-09-15T00:00:00,PRCP,GHCND:CA007028292,",,C,",52
2002-09-16T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-17T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-18T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-19T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-20T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-21T00:00:00,PRCP,GHCND:CA007028292,",,C,",36
2002-09-22T00:00:00,PRCP,GHCND:CA007028292,",,C,",454
2002-09-23T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-24T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-25T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-26T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-27T00:00:00,PRCP,GHCND:CA007028292,",,C,",476
2002-09-28T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-29T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-09-30T00:00:00,PRCP,GHCND:CA007028292,",,C,",10
2002-10-01T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-02T00:00:00,PRCP,GHCND:CA007028292,",,C,",8
2002-10-03T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-04T00:00:00,PRCP,GHCND:CA007028292,",,C,",32
2002-10-05T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-06T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-07T00:00:00,PRCP,GHCND:CA007028292,",,C,",2
2002-10-08T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-09T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-10-10T00:00:00,PRCP,GHCND:CA007028292,",,C,",16
2002-10-11T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-12T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-10-13T00:00:00,PRCP,GHCND:CA007028292,",,C,",92
2002-10-14T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-15T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-16T00:00:00,PRCP,GHCND:CA007028292,",,C,",250
2002-10-17T00:00:00,PRCP,GHCND:CA007028292,",,C,",88
2002-10-18T00:00:00,PRCP,GHCND:CA007028292,",,C,",82
2002-10-19T00:00:00,PRCP,GHCND:CA007028292,",,C,",354
2002-10-20T00:00:00,PRCP,GHCND:CA007028292,",,C,",10
2002-10-21T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-10-22T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-23T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-24T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-25T00:00:00,PRCP,GHCND:CA007028292,",,C,",32
2002-10-26T00:00:00,PRCP,GHCND:CA007028292,",,C,",68
2002-10-27T00:00:00,PRCP,GHCND:CA007028292,",,C,",8
2002-10-28T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-29T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-30T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-10-31T00:00:00,PRCP,GHCND:CA007028292,",,C,",14
2002-11-01T00:00:00,PRCP,GHCND:CA007028292,",,C,",52
2002-11-02T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-11-03T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-11-04T00:00:00,PRCP,GHCND:CA007028292,",,C,",78
2002-11-05T00:00:00,PRCP,GHCND:CA007028292,",,C,",22
2002-11-06T00:00:00,PRCP,GHCND:CA007028292,",,C,",56
2002-11-07T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-11-08T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-11-09T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-11-10T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-11-11T00:00:00,PRCP,GHCND:CA007028292,",,C,",10
2002-11-12T00:00:00,PRCP,GHCND:CA007028292,",,C,",56
2002-11-13T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-11-14T00:00:00,PRCP,GHCND:CA007028292,",,C,",20
2002-11-15T00:00:00,PRCP,GHCND:CA007028292,",,C,",68
2002-11-16T00:00:00,PRCP,GHCND:CA007028292,",,C,",54
2002-11-17T00:00:00,PRCP,GHCND:CA007028292,",,C,",276
2002-11-18T00:00:00,PRCP,GHCND:CA007028292,",,C,",68
2002-11-19T00:00:00,PRCP,GHCND:CA007028292,",,C,",32
2002-11-20T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-11-21T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-11-22T00:00:00,PRCP,GHCND:CA007028292,",,C,",200
2002-11-23T00:00:00,PRCP,GHCND:CA007028292,",,C,",74
2002-11-24T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-11-25T00:00:00,PRCP,GHCND:CA007028292,",,C,",14
2002-11-26T00:00:00,PRCP,GHCND:CA007028292,",,C,",12
2002-11-27T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-11-28T00:00:00,PRCP,GHCND:CA007028292,",,C,",16
2002-11-29T00:00:00,PRCP,GHCND:CA007028292,",,C,",116
2002-11-30T00:00:00,PRCP,GHCND:CA007028292,",,C,",74
2002-12-01T00:00:00,PRCP,GHCND:CA007028292,",,C,",31
2002-12-02T00:00:00,PRCP,GHCND:CA007028292,",,C,",28
2002-12-03T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-12-04T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-12-05T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-12-06T00:00:00,PRCP,GHCND:CA007028292,",,C,",8
2002-12-07T00:00:00,PRCP,GHCND:CA007028292,",,C,",38
2002-12-08T00:00:00,PRCP,GHCND:CA007028292,",,C,",37
2002-12-09T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-12-10T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-12-11T00:00:00,PRCP,GHCND:CA007028292,",,C,",4
2002-12-12T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-12-13T00:00:00,PRCP,GHCND:CA007028292,",,C,",14
2002-12-14T00:00:00,PRCP,GHCND:CA007028292,",,C,",76
2002-12-15T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-12-16T00:00:00,PRCP,GHCND:CA007028292,",,C,",10
2002-12-17T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-12-18T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-12-19T00:00:00,PRCP,GHCND:CA007028292,",,C,",12
2002-12-20T00:00:00,PRCP,GHCND:CA007028292,",,C,",116
2002-12-21T00:00:00,PRCP,GHCND:CA007028292,",,C,",22
2002-12-22T00:00:00,PRCP,GHCND:CA007028292,",,C,",30
2002-12-23T00:00:00,PRCP,GHCND:CA007028292,",,C,",50
2002-12-24T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-12-25T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-12-26T00:00:00,PRCP,GHCND:CA007028292,",,C,",8
2002-12-27T00:00:00,PRCP,GHCND:CA007028292,",,C,",0
2002-12-28T00:00:00,PRCP,GHCND:CA007028292,",,C,",23
2002-12-29T00:00:00,PRCP,GHCND:CA007028292,"T,,C,",0
2002-12-30T00:00:00,PRCP,GHCND:CA007028292,",,C,",22
2002-12-31T00:00:00,PRCP,GHCND:CA007028292,",,C,",169
2002-01-01T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-02T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-03T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-04T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-05T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-06T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",3
2002-01-07T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",76
2002-01-08T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-09T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",10
2002-01-10T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",81
2002-01-11T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",152
2002-01-12T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",76
2002-01-13T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-14T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-15T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",20
2002-01-16T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-17T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",38
2002-01-18T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",33
2002-01-19T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",51
2002-01-20T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-21T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",76
2002-01-22T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",152
2002-01-23T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",3
2002-01-24T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",64
2002-01-25T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",102
2002-01-26T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",51
2002-01-27T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-28T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-29T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-01-30T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",41
2002-01-31T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",69
2002-02-01T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",208
2002-02-02T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-03T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",25
2002-02-04T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",102
2002-02-05T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",76
2002-02-06T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",25
2002-02-07T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-08T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-09T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-10T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-11T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",48
2002-02-12T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-13T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",76
2002-02-14T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-15T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-16T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",15
2002-02-17T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",51
2002-02-18T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-19T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-20T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-22T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-23T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-24T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-26T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-02-28T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-01T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-02T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-03T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",127
2002-03-04T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-07T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",102
2002-03-08T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-09T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-10T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",89
2002-03-11T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",51
2002-03-12T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-13T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-14T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-15T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",25
2002-03-16T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-17T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-18T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",69
2002-03-19T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",46
2002-03-20T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",53
2002-03-21T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",64
2002-03-22T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",25
2002-03-23T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",33
2002-03-24T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",76
2002-03-25T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-26T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",86
2002-03-27T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",135
2002-03-28T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-29T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-30T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-03-31T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-01T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",99
2002-04-02T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-03T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",97
2002-04-04T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-05T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-06T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-07T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-08T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-09T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",36
2002-04-10T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-11T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-12T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-13T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",53
2002-04-14T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",132
2002-04-15T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",51
2002-04-16T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-17T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-18T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-19T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-20T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-21T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-22T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",152
2002-04-23T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",33
2002-04-24T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-25T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",38
2002-04-26T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",178
2002-04-27T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-04-28T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",168
2002-04-29T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",193
2002-04-30T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-05-01T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",51
2002-05-02T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",142
2002-05-03T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",61
2002-05-04T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-05-05T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-05-06T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-05-07T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-05-08T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",127
2002-05-09T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-05-10T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-05-11T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",5
2002-05-12T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",38
2002-05-13T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",157
2002-05-14T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",279
2002-05-15T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",18
2002-05-16T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",3
2002-05-17T00:00:00,PRCP,GHCND:USC00301966,",,0,1600",46
2002-05-18T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
2002-05-19T00:00:00,PRCP,GHCND:USC00301966,"P,,0,1600",0
